device_id;user_id;device_type;os;browser;first_seen;is_trusted
4569;2165;Tablet;iOS;;14/06/2024;0
4570;2759;Mobile;Android;SAFARI;21/06/2024;True
4571;864;Mobile;Linux;SAFARI;16/08/2024;False
4572;4662;mobile;android;;04/06/2024;yes
4573;877;Tablet;Android;Edge;12/03/2024;
4574;1932;mobile;android;Chrome;20/10/2023;0
4575;1925;DESKTOP;ios;Safari;27/11/2023;0
4576;2882;Mobile;Windows;;29/01/2024;no
4577;2386;Mobile;android;SAFARI;23/11/2023;1
4578;2069;tablet;ios;Edge;02/07/2023;0
4579;1820;tablet;Android;SAFARI;27/05/2023;1
4580;517;desktop;Windows;Safari;12/02/2023;True
4581;5994;mobile;android;Chrome;04/08/2023;
4582;1684;DESKTOP;iOS;Firefox;16/03/2024;
4583;5722;DESKTOP;;SAFARI;15/06/2024;1
4584;2842;DESKTOP;android;Safari;12/10/2023;no
4585;2451;tablet;Windows;Safari;11/08/2024;yes
4586;4681;mobile;Windows;Edge;22/09/2024;True
4587;409;tablet;ios;Chrome;18/11/2023;1
4588;4832;Tablet;MacOS;Safari;12/04/2023;0
4589;361;Tablet;Android;;22/12/2023;1
4590;4158;tablet;Linux;Safari;19/10/2023;True
4591;5630;mobile;iOS;;19/06/2023;1
4592;4769;desktop;iOS;;02/05/2023;no
4593;972;DESKTOP;iOS;Firefox;22/10/2023;yes
4594;1990;Mobile;Windows;SAFARI;08/10/2023;0
4595;479;DESKTOP;Windows;Firefox;13/05/2024;1
4596;1912;tablet;MacOS;Firefox;25/03/2024;no
4597;5734;DESKTOP;MacOS;SAFARI;18/08/2023;yes
4598;4057;tablet;MacOS;Firefox;23/06/2023;0
4599;3743;Tablet;iOS;Safari;23/10/2023;True
4600;5257;DESKTOP;;Safari;23/09/2023;1
4601;5467;Tablet;ios;Chrome;12/09/2024;no
4602;4277;Mobile;Android;;19/04/2023;no
4603;2196;mobile;android;Chrome;26/08/2023;1
4604;2760;desktop;ios;Edge;13/11/2024;
4605;3439;mobile;Windows;;13/10/2023;0
4606;716;tablet;ios;SAFARI;25/05/2023;True
4607;117;Tablet;;Firefox;09/04/2023;0
4608;1955;tablet;Windows;Firefox;31/07/2023;
4609;4040;mobile;MacOS;Safari;19/07/2024;False
4610;4815;DESKTOP;Windows;;04/06/2024;yes
4611;259;Tablet;android;;22/06/2023;
4612;5496;tablet;MacOS;Safari;29/01/2023;1
4613;4216;DESKTOP;ios;Firefox;04/09/2024;0
4614;3779;Mobile;;Chrome;10/02/2023;True
4615;4407;desktop;Windows;Safari;06/07/2024;False
4616;5423;Tablet;android;Safari;04/07/2024;0
4617;4176;Mobile;ios;chrome;19/07/2023;1
4618;5290;desktop;MacOS;Edge;07/01/2023;yes
4619;919;DESKTOP;Windows;SAFARI;15/05/2024;True
4620;4174;desktop;MacOS;;27/01/2023;0
4621;5881;desktop;Linux;;14/01/2024;0
4622;4856;Mobile;;Edge;28/07/2023;1
4623;2608;Mobile;iOS;;16/10/2023;0
4624;1970;desktop;Linux;Firefox;07/08/2024;True
4625;2714;Tablet;ios;Firefox;12/03/2024;no
4626;3840;desktop;Linux;Edge;31/03/2024;
4627;2944;desktop;iOS;;17/06/2024;False
4628;3739;Mobile;ios;Firefox;10/05/2023;1
4629;3360;tablet;iOS;SAFARI;09/04/2024;False
4630;1726;desktop;Windows;SAFARI;30/10/2023;True
4631;5194;tablet;MacOS;Chrome;23/04/2023;True
4632;2059;Tablet;ios;Firefox;03/05/2023;1
4633;5068;desktop;Android;;31/03/2024;0
4634;1763;mobile;MacOS;Firefox;18/03/2024;True
4635;2244;DESKTOP;Windows;SAFARI;20/05/2024;1
4636;1918;DESKTOP;android;SAFARI;27/09/2023;1
4637;2158;DESKTOP;Linux;Safari;30/03/2023;True
4638;4231;Tablet;android;Edge;21/05/2023;True
4639;2782;mobile;ios;Chrome;13/10/2023;False
4640;926;mobile;iOS;Safari;15/11/2024;0
4641;4271;DESKTOP;iOS;SAFARI;30/04/2023;False
4642;5716;Mobile;Android;chrome;29/12/2023;False
4643;4947;desktop;ios;;22/03/2023;1
4644;2334;tablet;ios;Firefox;16/08/2023;yes
4645;5400;tablet;iOS;Edge;18/03/2023;1
4646;4033;Mobile;;;01/12/2023;1
4647;1975;Tablet;iOS;Edge;10/06/2023;0
4648;5527;Mobile;MacOS;SAFARI;03/06/2024;0
4649;2113;DESKTOP;ios;Edge;10/12/2023;1
4650;4888;DESKTOP;Android;Edge;10/10/2023;False
4651;5034;DESKTOP;ios;SAFARI;09/04/2024;
4652;3214;mobile;MacOS;Safari;07/10/2024;True
4653;2170;Mobile;Linux;;09/06/2024;0
4654;5809;Mobile;;;19/11/2024;1
4655;4230;DESKTOP;iOS;Edge;17/03/2023;False
4656;5638;tablet;Android;Firefox;19/11/2023;yes
4657;1608;Mobile;android;chrome;09/02/2023;False
4658;1274;desktop;Linux;;19/03/2024;1
4659;193;Mobile;iOS;chrome;13/04/2023;yes
4660;76;desktop;;;17/06/2024;
4661;1297;Mobile;MacOS;chrome;22/11/2023;False
4662;4259;Mobile;;chrome;14/07/2023;1
4663;3367;mobile;MacOS;Chrome;25/07/2024;0
4664;5124;desktop;android;Firefox;07/11/2024;yes
4665;1126;Mobile;ios;Chrome;03/10/2024;0
4666;3428;desktop;android;Edge;06/02/2023;1
4667;4666;desktop;ios;SAFARI;11/10/2024;False
4668;2255;mobile;Linux;Firefox;04/10/2024;1
4669;4178;DESKTOP;Linux;SAFARI;09/01/2023;0
4670;1027;Mobile;Android;Edge;09/09/2023;no
4671;666;Mobile;android;Chrome;21/05/2023;0
4672;5039;Mobile;android;Chrome;23/08/2024;1
4673;3392;DESKTOP;ios;Chrome;21/01/2024;True
4674;137;Tablet;ios;Chrome;14/08/2023;True
4675;4323;tablet;;SAFARI;20/11/2024;0
4676;844;desktop;;chrome;20/07/2023;0
4677;1006;mobile;ios;Chrome;29/09/2023;no
4678;3359;desktop;Linux;Edge;26/04/2024;0
4679;695;mobile;;Edge;05/06/2023;0
4680;381;tablet;Android;SAFARI;11/05/2024;no
4681;5798;desktop;iOS;;11/07/2023;yes
4682;1591;DESKTOP;iOS;Safari;23/05/2024;True
4683;4409;DESKTOP;MacOS;;17/10/2023;1
4684;5450;Tablet;;SAFARI;15/05/2023;1
4685;4701;Mobile;Linux;Edge;23/07/2023;yes
4686;4581;mobile;Android;Safari;12/10/2024;
4687;4793;Mobile;MacOS;Firefox;01/04/2023;
4688;3861;mobile;;Edge;12/06/2024;False
4689;2737;tablet;iOS;Firefox;08/08/2023;yes
4690;2298;mobile;Windows;Chrome;04/01/2023;0
4691;1755;desktop;MacOS;chrome;20/03/2024;0
4692;1993;desktop;;Safari;10/03/2023;
4693;4036;Mobile;Android;;17/05/2024;False
4694;3060;mobile;MacOS;Edge;25/07/2024;0
4695;3541;desktop;Linux;Edge;17/09/2024;0
4696;3083;desktop;ios;Safari;02/08/2023;1
4697;3106;Mobile;Linux;Firefox;02/07/2023;1
4698;1729;desktop;Linux;;09/02/2023;
4699;2357;desktop;Linux;SAFARI;04/03/2024;
4700;5637;tablet;android;Safari;27/09/2023;yes
4701;243;DESKTOP;Windows;Chrome;20/09/2024;0
4702;1887;Tablet;ios;Edge;25/01/2024;1
4703;2169;desktop;iOS;Safari;08/10/2024;0
4704;5060;tablet;android;Edge;20/08/2024;1
4705;3933;desktop;Linux;Edge;29/08/2023;no
4706;1053;tablet;Windows;;15/10/2024;yes
4707;5243;tablet;MacOS;SAFARI;24/12/2023;no
4708;3271;Mobile;ios;Chrome;10/05/2024;
4709;2442;desktop;Windows;Firefox;27/06/2024;1
4710;4371;Mobile;Windows;chrome;03/11/2024;0
4711;4204;desktop;Android;Safari;04/07/2023;True
4712;4496;mobile;iOS;chrome;04/11/2023;True
4713;5619;Mobile;iOS;Firefox;26/08/2023;yes
4714;3864;DESKTOP;android;;27/10/2023;no
4715;2871;mobile;ios;chrome;15/11/2024;False
4716;5322;desktop;ios;SAFARI;11/05/2024;
4717;1742;Tablet;MacOS;Chrome;16/05/2024;
4718;5387;Tablet;MacOS;chrome;07/10/2024;False
4719;565;Mobile;iOS;;06/02/2024;no
4720;2983;mobile;Windows;Edge;04/09/2024;0
4721;1453;mobile;iOS;SAFARI;01/01/2024;
4722;3207;tablet;MacOS;Firefox;10/07/2024;0
4723;5042;Tablet;Android;Chrome;07/05/2024;0
4724;3662;Mobile;;Edge;30/10/2023;0
4725;3166;Tablet;MacOS;Firefox;09/04/2023;0
4726;5814;Mobile;iOS;Edge;13/08/2023;no
4727;3458;mobile;ios;SAFARI;26/04/2023;True
4728;4887;mobile;;Safari;22/10/2023;0
4729;790;desktop;MacOS;SAFARI;05/03/2024;1
4730;4141;desktop;;Chrome;02/04/2024;yes
4731;1696;DESKTOP;Linux;Chrome;30/11/2023;True
4732;4229;Tablet;ios;Edge;11/09/2023;1
4733;743;DESKTOP;Linux;Edge;09/11/2024;
4734;5254;mobile;Android;;11/03/2024;True
4735;2903;tablet;iOS;Safari;29/04/2023;False
4736;5853;Mobile;Windows;Edge;30/06/2023;1
4737;1527;desktop;Linux;;20/04/2024;1
4738;2571;DESKTOP;MacOS;Edge;23/11/2023;yes
4739;2927;tablet;ios;Edge;07/11/2024;0
4740;2133;mobile;;Firefox;27/04/2023;0
4741;2709;Tablet;;SAFARI;22/12/2023;
4742;2356;desktop;iOS;;12/02/2024;False
4743;3111;DESKTOP;Windows;SAFARI;12/05/2023;no
4744;4757;tablet;Android;Safari;10/05/2024;True
4745;3673;Tablet;iOS;Firefox;15/05/2024;0
4746;1566;mobile;iOS;chrome;07/09/2024;True
4747;1734;Tablet;Windows;;26/02/2024;1
4748;3403;Tablet;Linux;Safari;29/08/2023;0
4749;2115;tablet;MacOS;SAFARI;30/01/2023;0
4750;1769;Mobile;MacOS;SAFARI;25/10/2023;
4751;4205;Mobile;Linux;SAFARI;02/10/2023;yes
4752;2307;Tablet;iOS;Safari;03/06/2024;0
4753;969;desktop;;Chrome;09/08/2023;0
4754;726;Tablet;Android;Firefox;23/02/2024;no
4755;1173;tablet;;;04/03/2023;
4756;4657;Mobile;android;Edge;29/07/2024;no
4757;5453;desktop;;Chrome;27/11/2023;1
4758;4264;Tablet;Windows;Chrome;25/09/2023;False
4759;512;DESKTOP;iOS;Chrome;22/11/2024;yes
4760;4691;desktop;ios;SAFARI;22/11/2023;0
4761;528;DESKTOP;Windows;Safari;26/02/2024;0
4762;5616;Tablet;android;Chrome;05/02/2024;1
4763;5022;desktop;;;28/03/2024;False
4764;3839;Mobile;Windows;;11/03/2024;
4765;4834;mobile;android;;13/02/2024;1
4766;5632;Mobile;Linux;chrome;24/09/2023;0
4767;740;Mobile;iOS;Firefox;25/02/2023;
4768;4390;Mobile;Android;Chrome;02/10/2023;
4769;329;mobile;Android;chrome;12/05/2024;1
4770;5053;DESKTOP;MacOS;SAFARI;13/08/2023;False
4771;3665;Tablet;android;SAFARI;14/12/2023;1
4772;4673;tablet;Linux;Firefox;13/10/2024;yes
4773;1423;Mobile;iOS;SAFARI;16/02/2023;
4774;3608;tablet;iOS;Chrome;12/11/2023;0
4775;1697;mobile;MacOS;Safari;03/04/2024;0
4776;3639;DESKTOP;Linux;Chrome;24/02/2024;0
4777;5097;tablet;Linux;chrome;15/08/2023;1
4778;1925;Tablet;ios;;09/08/2024;yes
4779;5647;tablet;MacOS;Chrome;20/06/2023;1
4780;1342;DESKTOP;Linux;SAFARI;02/07/2024;0
4781;266;desktop;MacOS;Safari;31/07/2023;
4782;3344;DESKTOP;Linux;SAFARI;02/10/2024;1
4783;3323;Tablet;MacOS;Firefox;23/04/2023;
4784;4054;Mobile;Android;;20/09/2024;0
4785;5243;desktop;Windows;SAFARI;17/09/2024;True
4786;3853;DESKTOP;MacOS;Firefox;04/12/2023;0
4787;2513;Mobile;ios;Safari;13/05/2023;1
4788;53;desktop;MacOS;SAFARI;11/09/2024;1
4789;4177;mobile;Android;chrome;06/07/2024;yes
4790;2197;desktop;MacOS;chrome;21/01/2023;
4791;2713;mobile;ios;chrome;22/01/2023;1
4792;5553;DESKTOP;iOS;SAFARI;24/01/2024;
4793;4209;DESKTOP;Android;SAFARI;03/04/2023;True
4794;4999;Mobile;;;08/12/2023;yes
4795;565;tablet;Android;Safari;28/12/2023;
4796;4059;Mobile;Android;;20/07/2024;True
4797;2493;DESKTOP;;Firefox;06/03/2023;no
4798;2839;Mobile;MacOS;Firefox;01/11/2024;0
4799;556;desktop;Linux;Safari;20/02/2023;no
4800;2819;desktop;Linux;Chrome;15/06/2024;yes
4801;3936;desktop;android;Safari;04/08/2023;True
4802;2039;Tablet;Windows;Chrome;06/01/2024;True
4803;1566;tablet;;Firefox;02/07/2024;
4804;1159;Mobile;Windows;Chrome;23/07/2023;0
4805;1342;tablet;android;chrome;10/06/2023;
4806;2059;Tablet;Android;chrome;02/07/2024;0
4807;4392;mobile;android;chrome;10/02/2024;1
4808;1905;tablet;Windows;Firefox;23/08/2023;True
4809;4287;Tablet;ios;chrome;25/10/2023;False
4810;3424;mobile;;Firefox;15/06/2023;1
4811;202;Tablet;Linux;Chrome;18/01/2024;False
4812;3108;Mobile;Linux;Safari;06/12/2023;0
4813;2377;tablet;Windows;Safari;28/02/2024;0
4814;4151;tablet;Windows;Edge;09/08/2023;0
4815;953;desktop;Linux;Firefox;20/07/2024;False
4816;4063;Tablet;Linux;SAFARI;12/09/2023;0
4817;341;Mobile;;Firefox;14/01/2023;1
4818;5892;DESKTOP;Windows;Edge;06/02/2023;no
4819;2261;tablet;iOS;Firefox;21/01/2023;1
4820;1427;tablet;iOS;Chrome;23/06/2024;
4821;1895;Mobile;Linux;Edge;15/04/2023;False
4822;190;tablet;;Firefox;28/05/2024;0
4823;1609;mobile;Windows;Chrome;12/02/2024;True
4824;2736;desktop;;Edge;11/05/2024;yes
4825;237;DESKTOP;android;SAFARI;13/02/2023;no
4826;4854;Mobile;Android;chrome;10/06/2023;0
4827;3695;tablet;Linux;Edge;17/10/2023;True
4828;5405;desktop;Android;Firefox;05/11/2023;0
4829;2075;DESKTOP;ios;Safari;25/01/2023;1
4830;2002;mobile;MacOS;chrome;24/08/2023;0
4831;4741;DESKTOP;;Edge;08/10/2024;0
4832;4396;Mobile;iOS;Safari;11/09/2023;False
4833;2030;tablet;MacOS;Firefox;04/02/2023;1
4834;1851;desktop;MacOS;Edge;06/10/2023;0
4835;2456;tablet;iOS;Edge;07/05/2023;True
4836;5020;DESKTOP;Android;Safari;22/01/2024;False
4837;1312;desktop;;chrome;02/11/2024;True
4838;1708;desktop;Windows;;15/02/2024;1
4839;2963;tablet;MacOS;chrome;15/05/2023;1
4840;1947;desktop;Windows;SAFARI;04/10/2023;
4841;2489;desktop;;SAFARI;28/03/2023;
4842;4709;Tablet;Android;Firefox;20/03/2023;False
4843;74;desktop;Windows;Edge;17/03/2023;
4844;117;desktop;ios;;31/05/2024;0
4845;4693;DESKTOP;Linux;;01/03/2024;no
4846;5241;mobile;ios;Safari;21/01/2023;0
4847;2106;Mobile;Windows;Chrome;16/01/2023;0
4848;2323;mobile;MacOS;chrome;08/07/2024;no
4849;501;mobile;iOS;Chrome;11/09/2024;yes
4850;984;desktop;MacOS;Chrome;05/06/2023;
4851;4606;DESKTOP;MacOS;SAFARI;08/04/2023;True
4852;2438;Tablet;ios;chrome;25/08/2024;no
4853;3027;mobile;iOS;SAFARI;05/02/2024;
4854;1429;desktop;MacOS;Edge;18/07/2023;True
4855;649;Tablet;ios;;12/09/2024;0
4856;421;Mobile;Android;Safari;16/11/2023;
4857;1957;desktop;MacOS;Safari;28/11/2023;1
4858;1097;mobile;;;11/03/2024;1
4859;1383;Tablet;ios;Safari;08/06/2024;0
4860;4019;tablet;Linux;Edge;24/01/2023;yes
4861;1055;DESKTOP;MacOS;Firefox;06/11/2023;no
4862;3093;Mobile;ios;Safari;08/10/2023;True
4863;801;tablet;Windows;Edge;14/04/2024;False
4864;5051;DESKTOP;Windows;Chrome;27/07/2023;1
4865;953;mobile;android;chrome;13/04/2023;no
4866;2557;tablet;Windows;Edge;28/09/2023;no
4867;1371;DESKTOP;ios;Safari;02/11/2024;False
4868;5255;mobile;ios;Chrome;13/08/2024;1
4869;1983;DESKTOP;Android;Edge;27/04/2024;
4870;5147;Mobile;ios;SAFARI;21/01/2024;False
4871;4616;desktop;Linux;SAFARI;26/10/2023;1
4872;801;mobile;ios;Firefox;15/03/2024;0
4873;3303;DESKTOP;Windows;Firefox;06/04/2023;1
4874;3222;DESKTOP;ios;Firefox;16/08/2023;0
4875;5765;DESKTOP;iOS;;21/02/2024;1
4876;1958;mobile;;SAFARI;28/07/2024;True
4877;5866;tablet;android;;13/10/2023;1
4878;2240;mobile;android;Chrome;09/05/2024;0
4879;5175;tablet;ios;chrome;19/10/2023;yes
4880;595;desktop;android;;30/06/2024;no
4881;1237;tablet;ios;Safari;02/06/2024;True
4882;2800;mobile;iOS;SAFARI;08/09/2023;0
4883;3333;desktop;;SAFARI;27/01/2024;no
4884;1094;DESKTOP;;;18/01/2023;1
4885;925;Mobile;MacOS;chrome;23/05/2024;1
4886;422;desktop;ios;chrome;08/02/2024;False
4887;1170;Mobile;;Edge;17/01/2024;True
4888;4746;mobile;Android;Firefox;13/07/2024;True
4889;2521;mobile;android;Chrome;21/04/2023;False
4890;870;Mobile;Windows;Edge;08/04/2024;1
4891;4375;Mobile;Android;Edge;18/08/2023;1
4892;983;Mobile;ios;;14/08/2024;1
4893;5318;DESKTOP;android;Chrome;26/01/2023;0
4894;2722;Mobile;android;chrome;11/02/2024;0
4895;2068;desktop;Android;Safari;26/08/2023;1
4896;550;DESKTOP;MacOS;;02/04/2024;True
4897;5783;Tablet;Windows;chrome;14/01/2024;1
4898;5649;desktop;Android;chrome;03/05/2024;no
4899;3659;Mobile;iOS;;30/07/2024;0
4900;1032;Mobile;MacOS;SAFARI;22/04/2023;
4901;1997;mobile;;;20/10/2024;
4902;4127;mobile;MacOS;Firefox;15/11/2023;no
4903;191;mobile;android;Firefox;07/12/2023;0
4904;260;desktop;Android;SAFARI;28/05/2023;True
4905;2811;tablet;;;07/10/2024;no
4906;3886;desktop;iOS;Chrome;27/03/2023;
4907;5416;desktop;Windows;chrome;08/04/2023;False
4908;5131;desktop;Windows;SAFARI;28/07/2024;
4909;1086;desktop;Windows;;23/06/2023;no
4910;2993;Tablet;Android;Firefox;01/08/2023;0
4911;4318;DESKTOP;iOS;chrome;16/05/2024;
4912;4092;DESKTOP;Linux;chrome;30/08/2024;
4913;1045;desktop;Android;;13/09/2023;0
4914;5074;desktop;android;SAFARI;27/03/2023;True
4915;3808;Mobile;MacOS;Chrome;25/05/2023;0
4916;2564;mobile;MacOS;Chrome;17/02/2024;no
4917;5791;desktop;Linux;chrome;23/09/2024;no
4918;3402;Mobile;Windows;chrome;29/04/2024;1
4919;4280;mobile;Linux;chrome;19/06/2024;yes
4920;2929;mobile;android;;03/08/2024;True
4921;1251;DESKTOP;Windows;chrome;27/08/2023;
4922;5648;Tablet;;Chrome;02/03/2023;0
4923;3332;Tablet;Windows;SAFARI;20/05/2024;1
4924;4570;Tablet;iOS;;16/09/2023;yes
4925;792;desktop;iOS;Safari;26/02/2024;
4926;1680;tablet;android;chrome;15/11/2023;1
4927;5277;desktop;MacOS;Firefox;12/12/2023;1
4928;919;Mobile;Windows;Edge;04/06/2023;False
4929;4602;mobile;ios;chrome;07/02/2023;False
4930;3020;Mobile;android;Edge;26/11/2023;yes
4931;5779;desktop;iOS;SAFARI;01/08/2024;0
4932;1824;mobile;android;Edge;05/09/2024;1
4933;4501;tablet;iOS;SAFARI;21/02/2024;0
4934;4357;desktop;Linux;Firefox;06/01/2023;no
4935;4023;desktop;android;Firefox;02/10/2023;0
4936;1980;mobile;Windows;SAFARI;03/08/2023;False
4937;3647;mobile;Android;;29/07/2024;1
4938;812;tablet;ios;Edge;15/05/2024;no
4939;1987;tablet;MacOS;Chrome;12/07/2024;yes
4940;1785;DESKTOP;MacOS;chrome;26/05/2024;
4941;1956;Tablet;android;Edge;17/11/2023;True
4942;4194;Mobile;Linux;Chrome;29/10/2024;False
4943;1169;DESKTOP;iOS;;30/08/2023;1
4944;5896;desktop;;;26/11/2023;False
4945;3094;DESKTOP;MacOS;Chrome;17/04/2024;0
4946;566;DESKTOP;;Firefox;09/05/2024;1
4947;4783;DESKTOP;Android;Edge;10/06/2024;
4948;5509;desktop;Linux;chrome;22/07/2024;False
4949;908;tablet;Android;Chrome;25/03/2023;1
4950;2271;Mobile;iOS;;18/04/2023;True
4951;1217;tablet;android;;11/03/2024;1
4952;4553;desktop;MacOS;chrome;21/03/2023;1
4953;4302;Mobile;iOS;SAFARI;20/01/2024;1
4954;2349;mobile;android;chrome;11/05/2023;False
4955;5104;tablet;android;Chrome;14/01/2023;0
4956;4093;desktop;Linux;chrome;15/06/2023;1
4957;76;DESKTOP;Windows;;16/06/2024;False
4958;4185;mobile;MacOS;Edge;05/05/2023;1
4959;658;Mobile;ios;Chrome;20/06/2023;True
4960;5146;Mobile;ios;chrome;22/07/2023;True
4961;1180;desktop;MacOS;SAFARI;24/03/2024;0
4962;3808;DESKTOP;ios;;27/04/2023;True
4963;4173;tablet;android;Safari;09/02/2023;False
4964;33;mobile;android;Chrome;10/03/2024;
4965;1289;Tablet;iOS;Chrome;22/05/2024;
4966;5614;DESKTOP;iOS;;24/06/2023;1
4967;511;tablet;Linux;Firefox;03/10/2024;0
4968;5120;mobile;;Safari;21/06/2024;1
4969;3066;mobile;ios;chrome;13/05/2024;0
4970;5511;Mobile;Android;Firefox;24/05/2023;0
4971;3431;mobile;Linux;Chrome;14/07/2024;1
4972;4522;tablet;Windows;chrome;04/03/2024;
4973;4191;tablet;iOS;Chrome;13/02/2024;yes
4974;1880;tablet;Android;Chrome;10/01/2023;True
4975;2442;tablet;ios;Edge;31/10/2023;1
4976;1511;mobile;Android;Safari;01/05/2023;False
4977;1073;Mobile;android;Safari;21/03/2024;no
4978;5190;mobile;android;Firefox;29/10/2023;1
4979;626;mobile;;;23/11/2024;0
4980;2478;tablet;;Firefox;05/10/2023;1
4981;4634;tablet;;;19/06/2024;True
4982;508;desktop;;Safari;27/11/2023;0
4983;5226;tablet;android;Edge;21/09/2024;0
4984;2084;tablet;Linux;chrome;16/01/2024;0
4985;721;desktop;Android;Edge;31/07/2024;no
4986;1700;Tablet;MacOS;Edge;27/10/2024;yes
4987;4518;desktop;android;Firefox;19/06/2023;0
4988;2811;desktop;Linux;;25/05/2023;False
4989;3592;desktop;MacOS;chrome;25/10/2023;yes
4990;4083;Tablet;MacOS;chrome;19/06/2024;True
4991;192;mobile;iOS;Safari;29/07/2023;1
4992;5381;desktop;;Edge;20/09/2024;0
4993;4975;Mobile;iOS;SAFARI;16/01/2024;no
4994;3918;DESKTOP;MacOS;;15/06/2024;1
4995;4636;Tablet;MacOS;Safari;11/09/2024;1
4996;5066;Tablet;Linux;Edge;15/09/2023;1
4997;1742;Tablet;Android;Safari;28/04/2024;False
4998;708;desktop;MacOS;Firefox;18/04/2024;
4999;1681;mobile;Windows;chrome;04/08/2023;True
5000;1054;mobile;MacOS;Edge;05/12/2023;False
5001;2246;Tablet;Windows;Safari;19/05/2023;
5002;1141;Mobile;android;;18/06/2023;0
5003;3470;mobile;;SAFARI;20/06/2024;no
5004;5008;desktop;android;SAFARI;30/04/2024;True
5005;1686;tablet;MacOS;chrome;11/01/2023;True
5006;4034;desktop;;Firefox;22/11/2023;0
5007;4599;desktop;;Safari;02/03/2024;1
5008;3512;mobile;android;Chrome;03/07/2023;False
5009;2276;desktop;android;Chrome;03/06/2023;yes
5010;443;tablet;Linux;Safari;26/04/2024;0
5011;2873;tablet;Linux;Chrome;10/03/2023;True
5012;2999;mobile;Windows;;06/01/2023;
5013;5677;DESKTOP;ios;Chrome;16/11/2023;yes
5014;76;desktop;MacOS;Firefox;12/07/2023;1
5015;4837;mobile;Android;SAFARI;24/07/2023;yes
5016;1681;DESKTOP;android;Firefox;07/04/2023;False
5017;3899;Mobile;;;04/07/2024;yes
5018;3987;tablet;iOS;SAFARI;14/04/2024;no
5019;1257;desktop;MacOS;chrome;05/12/2023;yes
5020;2471;mobile;android;Chrome;07/04/2023;1
5021;5501;mobile;android;chrome;04/03/2023;1
5022;1178;DESKTOP;android;Safari;01/10/2024;1
5023;1144;tablet;MacOS;;24/04/2024;no
5024;5344;Tablet;MacOS;Safari;31/08/2024;False
5025;1663;Tablet;iOS;Edge;10/06/2023;no
5026;1868;tablet;MacOS;Edge;10/03/2023;0
5027;514;mobile;android;Safari;25/12/2023;0
5028;1351;tablet;MacOS;chrome;13/10/2024;0
5029;3352;mobile;Linux;Chrome;26/07/2024;0
5030;4460;mobile;Android;chrome;20/08/2023;True
5031;441;desktop;Windows;Safari;20/12/2023;0
5032;3246;tablet;iOS;Firefox;05/10/2024;yes
5033;425;desktop;Android;Firefox;15/01/2023;0
5034;1159;Mobile;Linux;chrome;17/07/2023;True
5035;519;DESKTOP;android;Firefox;09/10/2023;
5036;1944;Mobile;;SAFARI;19/10/2023;False
5037;4424;tablet;Windows;Edge;12/03/2024;0
5038;3062;Mobile;Windows;;21/08/2024;False
5039;2288;tablet;android;chrome;10/11/2023;1
5040;3423;desktop;Linux;Safari;12/01/2024;1
5041;3059;DESKTOP;iOS;SAFARI;01/10/2024;0
5042;5638;tablet;Windows;Edge;17/02/2024;False
5043;530;Tablet;iOS;Safari;18/09/2023;0
5044;5357;Mobile;ios;chrome;28/07/2024;1
5045;5277;desktop;iOS;Edge;08/07/2024;0
5046;5546;DESKTOP;Linux;Edge;18/10/2024;
5047;1476;tablet;;Edge;06/11/2024;yes
5048;4048;desktop;MacOS;Safari;27/07/2023;
5049;2358;Mobile;Linux;;21/03/2023;0
5050;2551;mobile;;Edge;29/08/2024;0
5051;2774;mobile;Linux;Edge;06/06/2023;1
5052;4365;tablet;;Safari;16/04/2023;no
5053;450;desktop;Linux;chrome;10/08/2023;1
5054;4448;DESKTOP;Linux;Firefox;14/10/2023;1
5055;4967;Tablet;Android;SAFARI;02/07/2023;1
5056;5025;Mobile;ios;Firefox;27/09/2023;no
5057;3639;mobile;ios;Firefox;31/07/2024;1
5058;1665;mobile;Windows;Firefox;15/04/2023;no
5059;1975;desktop;Android;Chrome;10/05/2023;no
5060;1614;tablet;Android;;18/06/2024;yes
5061;4895;Tablet;ios;Firefox;24/08/2024;True
5062;5487;mobile;Android;Firefox;22/10/2024;0
5063;5885;mobile;MacOS;Safari;28/01/2024;yes
5064;1750;Tablet;android;Chrome;05/12/2023;1
5065;3148;mobile;Linux;Firefox;12/08/2024;True
5066;2241;Mobile;ios;SAFARI;29/08/2024;
5067;5480;DESKTOP;ios;Chrome;11/09/2024;False
5068;1284;Mobile;Linux;Safari;11/10/2023;yes
5069;3815;DESKTOP;Windows;Chrome;22/09/2024;
5070;5502;Tablet;iOS;Firefox;15/11/2024;1
5071;2581;Tablet;iOS;SAFARI;29/04/2024;False
5072;1241;tablet;Windows;;03/08/2023;True
5073;4578;Tablet;;;22/06/2023;True
5074;4209;desktop;iOS;SAFARI;03/01/2023;0
5075;769;Mobile;android;Safari;26/08/2023;False
5076;1327;desktop;Android;;10/08/2023;True
5077;1934;DESKTOP;iOS;Chrome;04/04/2023;
5078;1278;desktop;Android;Edge;21/09/2024;yes
5079;4657;Mobile;android;Chrome;31/05/2023;
5080;5940;mobile;iOS;Firefox;27/05/2023;False
5081;4310;Mobile;iOS;chrome;18/06/2023;yes
5082;2060;DESKTOP;MacOS;Chrome;01/05/2024;0
5083;2678;mobile;;;01/01/2023;yes
5084;3505;DESKTOP;iOS;Chrome;28/11/2023;yes
5085;5291;mobile;iOS;SAFARI;21/03/2023;0
